name,mA,aA,mB,aB,mC,aC
60076,9.69680672268908,-34.115025210084,9.86060504201681,205.86887394958,10.7846050420168,85.6143193277311
60077,0.645882352941176,-32.4039663865546,0.650016806722689,207.60974789916,0.716974789915966,87.5160336134454
60078,NA,NA,NA,NA,3.21273949579832,100.328168067227
60079,0.645882352941176,-32.4039663865546,0.650016806722689,207.60974789916,0.716974789915966,87.5160336134454
60080,2.04608403361345,-33.6739159663866,2.07818487394958,206.31781512605,2.27045378151261,86.1014789915966
60081,1.26648739495798,-23.8375798319328,NA,NA,NA,NA
60082,78.9080336134454,-27.9269915966387,87.7463529411765,212.024168067227,90.0980168067227,91.4908235294118
60083,1.98500840336134,-21.26,NA,NA,NA,NA
60084,1.67038655462185,-26.9298823529412,1.69458823529412,213.126487394958,1.8549243697479,92.9222521008403
60085,0.739529411764706,-19.9410420168067,0.750487394957983,220.120369747899,0.819294117647059,99.9316638655462
60086,0.0398991596638655,-32.129781512605,0.0402352941176471,207.938991596639,0.0447731092436975,87.7945546218487
60087,0.0572773109243698,-32.022756302521,0.0595966386554622,207.999226890756,0.0732100840336135,87.922756302521
60088,0.0572773109243698,-32.0227899159664,0.0595966386554622,207.999226890756,0.0732100840336135,87.922756302521
60089,2.78289075630252,-20.5491764705882,NA,NA,NA,NA
60090,NA,NA,NA,NA,0.943596638655462,101.166050420168
60091,NA,NA,NA,NA,NA,NA
60092,0.233647058823529,-18.9307899159664,NA,NA,NA,NA
60093,0.233647058823529,-18.9307899159664,NA,NA,NA,NA
60094,NA,NA,NA,NA,NA,NA
60095,NA,NA,NA,NA,2.61102521008403,100.397210084034
60096,78.9080336134454,-27.9269915966387,87.7463529411765,212.024168067227,90.0980168067227,91.4908235294118
60097,78.9080336134454,-27.9269915966387,87.7463529411765,212.024168067227,90.0980168067227,91.4908235294118
60098,3.21576470588235,-34.3974453781513,3.26981512605042,205.580638655462,3.5789243697479,85.2898151260504
60099,1.74991596638655,-32.8125042016807,1.78228571428571,207.191193277311,1.93976470588235,87.059025210084
60100,78.9080336134454,-27.9269915966387,87.7463529411765,212.024168067227,90.0980168067227,91.4908235294118
60101,0.672168067226891,-26.2355630252101,NA,NA,NA,NA
60102,78.9080336134454,-27.9269915966387,87.7463529411765,212.024168067227,90.0980168067227,91.4908235294118
60103,0.79744537815126,-26.3596302521008,NA,NA,NA,NA
80001,20.1278655462185,-26.2355630252101,NA,NA,NA,NA
80002,52.4619495798319,-32.8125042016807,53.436268907563,207.191193277311,58.149243697479,87.059025210084
80003,NA,NA,NA,NA,14.9577478991597,101.348201680672
80004,16.0090084033613,-18.6146890756303,NA,NA,NA,NA
80005,23.5379159663866,-18.7279327731092,NA,NA,NA,NA
80006,109.727966386555,-33.7305882352941,111.591327731092,206.260302521008,121.886285714286,86.0510924369748
80007,144.236302521008,-33.7027899159664,146.646823529412,206.290386554622,160.373848739496,86.0801680672269
80008,23.8979495798319,-26.3596302521008,NA,NA,NA,NA
80009,NA,NA,NA,NA,46.0429915966387,101.00931092437
80010,20.5062857142857,-19.0246386554622,20.812268907563,221.035899159664,22.7170420168067,100.843226890756
80011,5.81247058823529,-18.8346218487395,NA,NA,NA,NA
80012,NA,NA,6.39788235294118,221.093042016807,NA,NA
80013,1.01290756302521,-18.4113613445378,NA,NA,NA,NA
80014,NA,NA,NA,NA,16.5865210084034,101.28625210084
80015,NA,NA,104.864974789916,207.167899159664,NA,NA
80016,NA,NA,NA,NA,NA,NA
80017,40.998218487395,-18.9595966386555,41.6080672268908,221.052100840336,45.3882352941176,100.941411764706
80018,NA,NA,NA,NA,83.1675966386555,100.324773109244
80019,NA,NA,NA,NA,60.5830924369748,100.660268907563
80020,NA,NA,NA,NA,32.4725714285714,92.6880336134454
80021,10.6477983193277,-18.7955966386555,NA,NA,NA,NA
80022,NA,NA,NA,NA,79.9496470588235,87.0168739495798
80023,28.8276974789916,-28.0790924369748,NA,NA,NA,NA
80024,NA,NA,NA,NA,17.748,92.674487394958
80025,NA,NA,19.7533781512605,213.241042016807,NA,NA
80026,NA,NA,26.9352941176471,220.455361344538,NA,NA
80027,NA,NA,6.39801680672269,221.086487394958,NA,NA
80028,NA,NA,10.6578823529412,221.141042016807,NA,NA
80029,NA,NA,NA,NA,52.4018823529412,93.166218487395
80030,NA,NA,18.1842016806723,220.854991596639,NA,NA
80031,NA,NA,15.0685378151261,220.955932773109,NA,NA
80032,NA,NA,33.6441008403361,212.683058823529,NA,NA
80033,NA,NA,6.39798319327731,221.086554621849,NA,NA
80034,7.17885714285714,-19.4165714285714,NA,NA,NA,NA
80035,NA,NA,42.1468571428571,220.972268907563,NA,NA
80036,19.4241680672269,-19.9218151260504,NA,NA,NA,NA
80037,NA,NA,44.7140840336134,212.232907563025,NA,NA
80038,NA,NA,NA,NA,30.2629243697479,92.8624201680672
80039,29.199025210084,-22.5684705882353,NA,NA,NA,NA
80040,NA,NA,10.6578823529412,221.140806722689,NA,NA
80041,6.39559663865546,-18.8808403361345,NA,NA,NA,NA
80042,NA,NA,NA,NA,14.6175798319328,100.965613445378
80043,62.3669579831933,-28.4679663865546,63.3000672268908,211.515697478992,69.2779495798319,91.2321344537815
80044,NA,NA,NA,NA,8.23099159663866,93.577512605042
80045,6.51260504201681,-26.2467899159664,6.56715966386555,213.822319327731,7.21973109243697,93.6688739495798
80046,28.9014117647059,-28.1176806722689,NA,NA,NA,NA
80047,NA,NA,NA,NA,9.90020168067227,100.891495798319
80048,20.3483025210084,-19.2476302521008,NA,NA,NA,NA
80049,NA,NA,7.68678991596639,220.509075630252,NA,NA
80050,NA,NA,12.9823193277311,221.06137815126,NA,NA
80051,16.9620504201681,-19.1094117647059,NA,NA,NA,NA
80052,10.2614453781513,-19.861243697479,NA,NA,NA,NA
80053,1.70726050420168,-32.129781512605,1.72218487394958,207.938991596639,1.8978487394958,87.7945882352941
80054,32.2515294117647,-19.7525714285714,NA,NA,NA,NA
80055,NA,NA,89.9500504201681,212.746016806723,NA,NA
80056,4.2690756302521,-19.0022857142857,NA,NA,NA,NA
80057,NA,NA,41.8270924369748,206.613277310924,NA,NA
80058,NA,NA,26.6088067226891,220.484739495798,NA,NA
80059,NA,NA,NA,NA,1.89952941176471,101.384806722689
80060,NA,NA,NA,NA,10.6509243697479,101.224302521008
80061,99.7690756302521,-29.8254453781513,NA,NA,NA,NA
80062,9.61633613445378,-32.7660840336134,9.73714285714286,207.203764705882,10.6564369747899,87.1121680672269
80063,NA,NA,NA,NA,16.1469915966387,100.901680672269
80064,NA,NA,NA,NA,19.9888067226891,93.1530756302521
80065,NA,NA,NA,NA,26.7286050420168,92.9143193277311
80066,NA,NA,6.39835294117647,221.081579831933,NA,NA
80067,NA,NA,4.27005042016807,220.976,NA,NA
80068,NA,NA,14.740537815126,220.997983193277,NA,NA
80069,76.5450084033614,-34.5370756302521,77.8210420168067,205.437210084034,85.1612773109244,85.1353949579832
80070,0.327563025210084,-32.0202352941176,0.328067226890756,207.960974789916,0.349075630252101,87.9420168067227
80071,30.6135798319328,-32.7884705882353,31.0848403361345,207.218756302521,33.8844033613445,87.0887731092437
80072,NA,NA,NA,NA,33.4760336134454,101.088806722689
80073,66.4027899159664,-33.6093445378151,67.2604369747899,206.389411764706,73.7205042016807,86.1750924369748
80074,23.3594957983193,-32.5962016806723,23.7448739495798,207.413579831933,25.8235966386555,87.2982521008403
80075,NA,NA,23.3213109243697,220.696302521008,NA,NA
80076,NA,NA,NA,NA,10.0352268907563,100.790386554622
80077,NA,NA,NA,NA,34.4394957983193,98.8675630252101
80078,NA,NA,NA,NA,18.2017478991597,93.2427226890756
80079,23.1291092436975,-26.6687058823529,23.4530420168067,213.302722689076,25.6543193277311,93.2172773109244
80080,10.9645042016807,-19.2379159663866,NA,NA,NA,NA
80081,16.2508907563025,-19.6570420168067,NA,NA,NA,NA
80082,14.1548571428571,-19.504974789916,NA,NA,NA,NA
80083,19.3136134453782,-32.4039663865546,19.5312268907563,207.60974789916,21.4274957983193,87.5160336134454
80084,61.3496470588235,-33.6739159663866,62.3019495798319,206.31781512605,68.0799663865546,86.1014789915966
80085,15.726487394958,-32.3833277310924,15.9109579831933,207.634857142857,17.4135462184874,87.533781512605
80086,96.3957647058824,-34.3974453781513,98.032268907563,205.580638655462,107.297109243697,85.2898151260504
80087,68.4074621848739,-19.0310588235294,69.4104537815126,220.940470588235,75.6720672268908,100.86174789916
80088,290.700739495798,-34.115025210084,295.609983193277,205.86887394958,323.300806722689,85.6143193277311
80089,NA,NA,NA,NA,30.6804369747899,93.5671932773109
80090,NA,NA,NA,NA,44.9364033613445,100.843798319328
80091,28.2157983193277,-32.790487394958,28.6207394957983,207.266588235294,31.3336806722689,87.0579495798319
80092,NA,NA,NA,NA,18.043731092437,100.137042016807
80093,13.1737142857143,-18.9189579831933,NA,NA,NA,NA
80094,20.3484369747899,-26.2219159663866,NA,NA,NA,NA
80095,7.02994957983193,-18.9307899159664,NA,NA,NA,NA
80096,1.92278991596639,-32.022756302521,1.94524369747899,207.999226890756,2.1173781512605,87.922756302521
80097,NA,NA,NA,NA,23.2524705882353,99.7244033613445
80098,NA,NA,NA,NA,10.4619159663866,101.135663865546
80099,23.9328739495798,-18.7326050420168,NA,NA,NA,NA
80100,NA,NA,NA,NA,13.3587226890756,101.005478991597
80101,NA,NA,NA,NA,NA,NA
80102,NA,NA,NA,NA,78.3266890756303,100.397210084034
80103,36.877512605042,-19.9419831932773,NA,NA,NA,NA
80104,10.2201344537815,-18.6918655462185,10.3715966386555,221.321344537815,11.3100168067227,101.235731092437
80105,6.39559663865546,-18.8809075630252,NA,NA,NA,NA
80106,68.4073949579832,-19.0305546218487,69.4103529411765,220.940605042017,75.6718991596639,100.86218487395
80107,93.3262521008403,-35.3585882352941,94.6984201680672,204.611865546218,104.246991596639,84.2093445378151
80108,NA,NA,37.6297478991597,221.039092436975,NA,NA
80109,NA,NA,21.2846386554622,221.278319327731,NA,NA
80110,NA,NA,0.425983193277311,221.270453781513,NA,NA
80111,37.7035630252101,-18.952,NA,NA,NA,NA
80112,33.6666554621849,-32.9017142857143,34.1910588235294,207.098756302521,37.4333445378151,86.9498151260504
80113,0.425882352941176,-18.741512605042,NA,NA,NA,NA
80114,NA,NA,26.9663193277311,212.036067226891,NA,NA
80115,NA,NA,NA,NA,12.0985210084034,93.8338823529412
80116,NA,NA,NA,NA,26.6584537815126,91.9938487394958
80117,13.9730084033613,-18.9541512605042,NA,NA,NA,NA
80118,13.4753277310924,-18.9321680672269,NA,NA,NA,NA
80119,17.9847058823529,-19.780537815126,NA,NA,NA,NA
80120,14.1588907563025,-20.398487394958,NA,NA,NA,NA
80121,6.78389915966387,-19.0402352941176,NA,NA,7.53660504201681,100.829546218487
80122,26.6103529411765,-22.1680672268908,NA,NA,NA,NA
80123,NA,NA,NA,NA,18.3740504201681,93.2140840336134
80124,33.8084369747899,-19.7870924369748,NA,NA,NA,NA
80125,NA,NA,31.3817478991597,220.275495798319,NA,NA
80126,NA,NA,NA,NA,7.5615462184874,101.275193277311
80127,NA,NA,39.0686050420168,219.952336134454,NA,NA
80128,NA,NA,NA,NA,11.4854453781513,92.4115630252101
80129,NA,NA,29.7472941176471,219.289579831933,NA,NA
80130,56.7636302521008,-19.2393277310924,NA,NA,NA,NA
80131,36.4004705882353,-19.9276302521008,NA,NA,NA,NA
80132,NA,NA,NA,NA,21.2658151260504,101.382319327731
80133,NA,NA,11.9129411764706,221.111462184874,NA,NA
80134,NA,NA,25.7665882352941,220.526722689076,NA,NA
80135,54.3275630252101,-20.6797983193277,NA,NA,NA,NA
80136,NA,NA,8.88672268907563,221.243428571429,NA,NA
80137,NA,NA,23.0514285714286,220.645714285714,NA,NA
80138,NA,NA,9.28265546218487,220.858084033613,NA,NA
80139,NA,NA,9.23596638655462,220.862218487395,NA,NA
80140,NA,NA,69.3003361344538,213.037008403361,NA,NA
80141,NA,NA,NA,NA,NA,NA
80142,NA,NA,NA,NA,36.5136470588235,92.5951932773109
80143,22.0241680672269,-19.3222857142857,NA,NA,NA,NA
80144,NA,NA,NA,NA,5.78823529411765,100.707865546218
80145,NA,NA,NA,NA,10.7078319327731,87.5705210084034
80146,NA,NA,NA,NA,20.8669243697479,87.3076638655462
80147,NA,NA,42.6478655462185,219.790319327731,NA,NA
80148,NA,NA,29.579025210084,217.375260504202,NA,NA
80149,NA,NA,30.5816470588235,220.314890756303,NA,NA
80150,1.09021848739496,-32.058218487395,NA,NA,NA,NA
80151,NA,NA,35.9087731092437,220.092840336134,NA,NA
80152,NA,NA,NA,NA,4.26850420168067,100.96174789916
80153,NA,NA,23.078487394958,220.632907563025,NA,NA
80154,36.5527394957983,-32.9791260504202,37.123025210084,207.026554621849,40.5668571428571,86.8764033613445
80155,NA,NA,17.5477647058824,220.221714285714,NA,NA
80156,NA,NA,NA,NA,18.568,87.3146218487395
80157,NA,NA,0.42618487394958,221.228974789916,NA,NA
80158,NA,NA,24.1957647058824,220.59243697479,NA,NA
80159,NA,NA,NA,NA,2.12951260504202,101.212201680672
80160,NA,NA,10.8402352941176,221.155394957983,NA,NA
